"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1328.45/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","CODY"
"0x9a65c125f19f2907fced49ff84f8016822554b42199eb0d6bdddb438c5725fe4","13430097","1634401491","2021-10-16 16:24:51","0x2b3ab8e7bb14988616359b78709538b10900ab7d","","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","0","0","0","0.331761646454861548","440.728759232961","3829.61","","","0x60806040",""
"0x7ec645bd154c1cdc2166867c0cdcee829b15d70aa4ed8f60319056de4f48f47b","13430180","1634402459","2021-10-16 16:40:59","0x2b3ab8e7bb14988616359b78709538b10900ab7d","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0","0","0","0.009375338773446274","12.4546687935847","3829.61","","","Set Provenance",""
"0xce78eef8d84677e098a258fa699260c98acdee5140ba5b167ce4c0b1391bd2da","13430195","1634402608","2021-10-16 16:43:28","0x2b3ab8e7bb14988616359b78709538b10900ab7d","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0","0","0","0.00830079","11.0271844755","3829.61","","","Set Base URI",""
"0x4c3aa93ed7eefe106425528652b77c16cdf2a6b92009ff28330237a4539ce242","13430371","1634405118","2021-10-16 17:25:18","0x2b3ab8e7bb14988616359b78709538b10900ab7d","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0","0","0","0.96879590167744467","1286.9969155834","3829.61","","","Set Allow List",""
"0xdb8714e68ab7200b7ab37f7a28b0b71cd714ada0f58842fa090d035cf69604b4","13430381","1634405211","2021-10-16 17:26:51","0x2b3ab8e7bb14988616359b78709538b10900ab7d","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0","0","0","1.01077445715598539","1342.76332760887","3829.61","","","Set Allow List",""
"0xa6be2821829297f0f243fa8477f61b2bca4d7d1f8db31c9b8a37f9983ae9c5be","13430410","1634405612","2021-10-16 17:33:32","0x2b3ab8e7bb14988616359b78709538b10900ab7d","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0","0","0","0.212340021443402412","282.083101486488","3829.61","","","Set Allow List",""
"0x9f4550b385b9e6eda708bd9a1da389fd188c9e7a28beeff407cedbf2f1e102cd","13431912","1634425695","2021-10-16 23:08:15","0x206eaa2867630a797a124285d9ecfba3884ecc4c","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0.123","0","163.39935","0.00394635","5.2425286575","3829.61","Error(0)","Reverted","Mint",""
"0x20c5fc8bee27296a4389eee9b1ce2c817dfe8505e961d849863178d26669498c","13432419","1634432386","2021-10-17 00:59:46","0xefea73ed83d319e2ca830bff495e09c894d5ccf3","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0.246","0","326.7987","0.014652283838282353","19.4648264649662","3846.66","Error(0)","Reverted","Mint",""
"0x9aeeee3d7e90c0d738b3b48616b2fe0b2fcc7250e6cf5a6723b4f55d64b6270c","13432423","1634432512","2021-10-17 01:01:52","0xcaa65fb3417710c3c5fc0e3194d4054bea19aab3","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0.123","0","163.39935","0.002421836453867231","3.21728863713992","3846.66","Error(0)","Reverted","Mint",""
"0x9f26b859898c386b36d2b6d1cf2f7be2e9a7d36ca9bb4f488a88ee7a2f0b7262","13432442","1634432757","2021-10-17 01:05:57","0x333be3261d637c822db11085af4ad9e59aaa2ffa","0x8a90cab2b38dba80c64b7734e58ee1db38b8992e","","0.246","0","326.7987","0.005836042519617248","7.75289068518553","3846.66","Error(0)","Reverted","Mint",""
