"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1328.15/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method","CODY"
"0x6207bdf0e50316728b23c90402f8846f48bd099b0b3cc4b0deb9fdf6efff8f63","12741208","1625135218","2021-07-01 10:26:58","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.001660372875","2.20522423393125","2109.29","","","Give Away",""
"0x897eaef6be2b3b21fdbdde7ac5c8d42cea3742c9c346cd58ed32e81db35d2073","12741212","1625135259","2021-07-01 10:27:39","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.00153525","2.0390422875","2109.29","","","Give Away",""
"0x1151f3cd138b1483f60d57306ff1875f43e0da363d61ad612bd1fbd2a850ef33","12741228","1625135484","2021-07-01 10:31:24","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.00153525","2.0390422875","2109.29","","","Give Away",""
"0x00c1f708e2826aad71beac79c8b777d96aed6a0aef842d69d46bd00050ccf422","12741228","1625135484","2021-07-01 10:31:24","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.00156325","2.0762304875","2109.29","","","Give Away",""
"0xb92c85fe8e9e694e1f9872d25f54d2f1e71bdbfd07c56e518279b0f5cb431c3a","12741231","1625135513","2021-07-01 10:31:53","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.00153525","2.0390422875","2109.29","","","Give Away",""
"0xa8a0fccc96978526cef12b178bfba5ef12d613233feec20f9720051ffa5b1b60","12742999","1625158594","2021-07-01 16:56:34","0x4265de963cdd60629d03fee2cd3285e6d5ff6015","0x1a92f7381b9f03921564a437210bb9396471050c","","0","0","0","0.0005214495","0.692563153425","2109.29","","","Pause",""
"0x2394134e3c1b43161f1d4887aaccad6eb0a3c60990e18805cc2d54cea81e82e6","12743003","1625158621","2021-07-01 16:57:01","0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada","0x1a92f7381b9f03921564a437210bb9396471050c","","0.18","0","239.067","0.008142583379620746","10.8145721156433","2109.29","","","Adopt",""
"0x20fc246c704ad9b70ca7595c058ee409358924e6c006a989edf7d2910ebf7319","12743004","1625158626","2021-07-01 16:57:06","0xe083e75e371aa7a4873206f647d594061e8adb2d","0x1a92f7381b9f03921564a437210bb9396471050c","","0.3","0","398.445","0.01306943309939127","17.3581675709565","2109.29","","","Adopt",""
"0x0e6db63f0add7917e221290cd3a47ff381f89e5d79430f717b707b3bbd624219","12743005","1625158627","2021-07-01 16:57:07","0x05ccf21a74324542f5c68bc8f216e173382c0254","0x1a92f7381b9f03921564a437210bb9396471050c","","0.06","0","79.689","0.003894228","5.1721189182","2109.29","","","Adopt",""
"0x275c30d0672295a7e0c3174da5ba422aecfb182a6bfc84eb58c44b79fd886935","12743005","1625158627","2021-07-01 16:57:07","0xf0af6a2bb8404d905320bcd613dad335586d2473","0x1a92f7381b9f03921564a437210bb9396471050c","","0.96","0","1275.024","0.038296258558129152","50.8631758039792","2109.29","","","Adopt",""
"0x86c1c5892a6c975f966b3d25b17117795e73606059d2f838dc48e0643b58fa68","12743006","1625158639","2021-07-01 16:57:19","0x5504c81dee353139e970a6302a0e26585ad94467","0x1a92f7381b9f03921564a437210bb9396471050c","","0.12","0","159.378","0.007406448","9.8368739112","2109.29","","","Adopt",""
"0x6f3798fde17439f9f5d3612d05a0feac2c0ac7e0123418358f26cd43b6550d27","12743006","1625158639","2021-07-01 16:57:19","0xef3f063136fe5002065bf7c4a2d85ff34cfb0ac0","0x1a92f7381b9f03921564a437210bb9396471050c","","0.06","0","79.689","0.00374445","4.9731912675","2109.29","","","Adopt",""
"0xf23e6efab01c9aa9961b2eff7801f8b770c14ed5e7dfd408c3970b8592b70964","12743006","1625158639","2021-07-01 16:57:19","0xe288a00df4b697606078876788e4d64633cd2e01","0x1a92f7381b9f03921564a437210bb9396471050c","","0.06","0","79.689","0.003594672","4.7742636168","2109.29","","","Adopt",""
"0x1f64e1c6ed28461d11b9ac027309c671bc4902bc6236bba528b6fdcfe3afe352","12743006","1625158639","2021-07-01 16:57:19","0xc3f201186fd0e2a63b494b631a4f43e72b8957e6","0x1a92f7381b9f03921564a437210bb9396471050c","","0.3","0","398.445","0.01286307362939127","17.084091240876","2109.29","","","Adopt",""
"0x9343d720fa349fb7a613ec646883940e46a6beb1012ce4e0b708c87632cf4455","12743006","1625158639","2021-07-01 16:57:19","0x4dc6750a016db9a96fef40d852e1faee11733db6","0x1a92f7381b9f03921564a437210bb9396471050c","","0.6","0","796.89","0.02498571701881758","33.1847800585426","2109.29","","","Adopt",""
"0x293215506c6606575b852f70f8f8fbd1925a132816248080a9dafbab6967592c","12743006","1625158639","2021-07-01 16:57:19","0xb5865aee104dc5adb59d4b77c282c5c32c7c3546","0x1a92f7381b9f03921564a437210bb9396471050c","","0.12","0","159.378","0.005589487595735484","7.42367795027608","2109.29","","","Adopt",""
"0x401067ae0a6959d9b9e1d10f369ad4aae3f1826e53257521645dc4ebfda2df97","12743006","1625158639","2021-07-01 16:57:19","0x833b78b28cab8c181b204d99eba6172b2f051380","0x1a92f7381b9f03921564a437210bb9396471050c","","0.06","0","79.689","0.003145338","4.1774806647","2109.29","","","Adopt",""
"0x17bf24db680c105aa8a78da9424332b4225b45e86fd376e78eca1533db48116c","12743007","1625158641","2021-07-01 16:57:21","0x1c70d3a0a945a5146cb852c47c9f93ca0b59afb1","0x1a92f7381b9f03921564a437210bb9396471050c","","1.2","0","1593.78","0.09319204","123.773007926","2109.29","","","Adopt",""
